path,label,fold
data/train/train\2\76881.png,2,2
data/train/train\2\76882.png,2,3
data/train/train\2\76883.png,2,1
data/train/train\2\76884.png,2,4
data/train/train\2\76885.png,2,3
data/train/train\2\76886.png,2,2
data/train/train\2\76887.png,2,4
data/train/train\2\76888.png,2,0
data/train/train\2\76889.png,2,4
data/train/train\2\76890.png,2,1
data/train/train\2\76891.png,2,0
data/train/train\2\76892.png,2,0
data/train/train\2\76893.png,2,4
data/train/train\2\76894.png,2,4
data/train/train\2\76895.png,2,1
data/train/train\2\76896.png,2,0
data/train/train\2\76897.png,2,3
data/train/train\2\76898.png,2,4
data/train/train\2\76899.png,2,4
data/train/train\2\76900.png,2,0
data/train/train\2\76901.png,2,1
data/train/train\2\76902.png,2,2
data/train/train\2\76903.png,2,3
data/train/train\2\76904.png,2,4
data/train/train\2\76906.png,2,1
data/train/train\2\76907.png,2,3
data/train/train\2\76908.png,2,0
data/train/train\2\76909.png,2,0
data/train/train\2\76911.png,2,3
data/train/train\2\76913.png,2,4
data/train/train\2\76915.png,2,2
data/train/train\2\76916.png,2,4
data/train/train\2\76917.png,2,3
data/train/train\2\76918.png,2,4
data/train/train\2\76919.png,2,1
data/train/train\2\76920.png,2,3
data/train/train\2\76921.png,2,4
data/train/train\2\76922.png,2,2
data/train/train\2\76923.png,2,2
data/train/train\2\76925.png,2,3
data/train/train\2\76926.png,2,4
data/train/train\2\76927.png,2,3
data/train/train\2\76928.png,2,2
data/train/train\2\76929.png,2,4
data/train/train\2\76930.png,2,1
data/train/train\2\76933.png,2,0
data/train/train\2\76934.png,2,3
data/train/train\2\76935.png,2,0
data/train/train\2\76936.png,2,3
data/train/train\2\76937.png,2,0
data/train/train\2\76939.png,2,1
data/train/train\2\76941.png,2,0
data/train/train\2\76942.png,2,4
data/train/train\2\76943.png,2,2
data/train/train\2\76945.png,2,0
data/train/train\2\76946.png,2,4
data/train/train\2\76947.png,2,0
data/train/train\2\76948.png,2,3
data/train/train\2\76949.png,2,3
data/train/train\2\76950.png,2,1
data/train/train\2\76951.png,2,1
data/train/train\2\76952.png,2,1
data/train/train\2\76953.png,2,3
data/train/train\2\76954.png,2,4
data/train/train\2\76956.png,2,0
data/train/train\2\76957.png,2,2
data/train/train\2\76958.png,2,0
data/train/train\2\76959.png,2,4
data/train/train\2\76960.png,2,0
data/train/train\2\76961.png,2,3
data/train/train\2\76962.png,2,3
data/train/train\2\76963.png,2,0
data/train/train\2\76964.png,2,3
data/train/train\2\76966.png,2,2
data/train/train\2\76967.png,2,4
data/train/train\2\76968.png,2,0
data/train/train\2\76969.png,2,3
data/train/train\2\76970.png,2,0
data/train/train\2\76971.png,2,0
data/train/train\2\76972.png,2,0
data/train/train\2\76973.png,2,2
data/train/train\2\9678.png,2,4
data/train/train\2\9679.png,2,2
data/train/train\2\9680.png,2,4
data/train/train\2\9681.png,2,0
data/train/train\2\9682.png,2,1
data/train/train\2\9683.png,2,3
data/train/train\2\9684.png,2,2
data/train/train\2\9685.png,2,0
data/train/train\2\9686.png,2,4
data/train/train\2\9687.png,2,2
data/train/train\2\9688.png,2,3
data/train/train\2\9689.png,2,2
data/train/train\2\9690.png,2,1
data/train/train\2\9691.png,2,3
data/train/train\2\9692.png,2,4
data/train/train\2\9693.png,2,4
data/train/train\2\9695.png,2,2
data/train/train\2\9696.png,2,2
data/train/train\2\9697.png,2,2
data/train/train\2\9700.png,2,0
data/train/train\2\9701.png,2,2
data/train/train\2\9703.png,2,0
data/train/train\2\9704.png,2,3
data/train/train\2\9706.png,2,1
data/train/train\2\9708.png,2,3
data/train/train\2\9709.png,2,0
data/train/train\2\9710.png,2,1
data/train/train\2\9711.png,2,2
data/train/train\2\9713.png,2,2
data/train/train\2\9714.png,2,1
data/train/train\2\9715.png,2,0
data/train/train\2\9716.png,2,2
data/train/train\2\9717.png,2,4
data/train/train\2\9718.png,2,1
data/train/train\2\9719.png,2,2
data/train/train\2\9720.png,2,2
data/train/train\2\9721.png,2,2
data/train/train\2\9722.png,2,1
data/train/train\2\9723.png,2,1
data/train/train\2\9724.png,2,3
data/train/train\2\9725.png,2,4
data/train/train\2\9726.png,2,4
data/train/train\2\9727.png,2,3
data/train/train\2\9728.png,2,3
data/train/train\2\9729.png,2,2
data/train/train\2\9730.png,2,3
data/train/train\2\9731.png,2,1
data/train/train\2\9732.png,2,2
data/train/train\2\9733.png,2,2
data/train/train\2\9734.png,2,1
data/train/train\2\9736.png,2,3
data/train/train\2\9737.png,2,1
data/train/train\2\9740.png,2,0
data/train/train\2\9742.png,2,2
data/train/train\2\9743.png,2,4
data/train/train\2\9744.png,2,4
data/train/train\2\9747.png,2,4
data/train/train\2\9748.png,2,2
data/train/train\2\9749.png,2,1
data/train/train\2\9751.png,2,3
data/train/train\2\9753.png,2,3
data/train/train\2\9754.png,2,2
data/train/train\2\9755.png,2,4
data/train/train\2\9756.png,2,1
data/train/train\2\9757.png,2,4
data/train/train\2\9759.png,2,1
data/train/train\2\9760.png,2,0
data/train/train\2\9761.png,2,3
data/train/train\2\9762.png,2,4
data/train/train\2\9763.png,2,0
data/train/train\2\9764.png,2,3
data/train/train\2\9766.png,2,3
data/train/train\2\9767.png,2,0
data/train/train\2\9768.png,2,4
data/train/train\2\9770.png,2,0
data/train/train\2\9771.png,2,1
data/train/train\2\9772.png,2,1
data/train/train\2\9773.png,2,1
data/train/train\2\9775.png,2,3
data/train/train\2\9776.png,2,1
data/train/train\2\9777.png,2,2
data/train/train\2\9778.png,2,0
data/train/train\2\9779.png,2,2
data/train/train\2\9780.png,2,2
data/train/train\2\9781.png,2,4
data/train/train\3\12590.png,3,2
data/train/train\3\12591.png,3,1
data/train/train\3\12592.png,3,0
data/train/train\3\12593.png,3,4
data/train/train\3\12595.png,3,1
data/train/train\3\12596.png,3,4
data/train/train\3\12597.png,3,1
data/train/train\3\12598.png,3,4
data/train/train\3\12599.png,3,0
data/train/train\3\12600.png,3,2
data/train/train\3\12602.png,3,0
data/train/train\3\12603.png,3,0
data/train/train\3\12605.png,3,2
data/train/train\3\12606.png,3,4
data/train/train\3\12607.png,3,4
data/train/train\3\12608.png,3,0
data/train/train\3\12609.png,3,0
data/train/train\3\12610.png,3,1
data/train/train\3\12611.png,3,1
data/train/train\3\12612.png,3,1
data/train/train\3\12613.png,3,4
data/train/train\3\12614.png,3,3
data/train/train\3\12615.png,3,2
data/train/train\3\12616.png,3,4
data/train/train\3\12617.png,3,0
data/train/train\3\12618.png,3,1
data/train/train\3\12619.png,3,3
data/train/train\3\12620.png,3,4
data/train/train\3\12622.png,3,4
data/train/train\3\12624.png,3,2
data/train/train\3\12626.png,3,3
data/train/train\3\12627.png,3,1
data/train/train\3\12629.png,3,3
data/train/train\3\12630.png,3,0
data/train/train\3\12631.png,3,3
data/train/train\3\12632.png,3,2
data/train/train\3\12633.png,3,3
data/train/train\3\12634.png,3,3
data/train/train\3\12636.png,3,2
data/train/train\3\12639.png,3,0
data/train/train\3\12640.png,3,0
data/train/train\3\12642.png,3,2
data/train/train\3\12643.png,3,4
data/train/train\3\12644.png,3,0
data/train/train\3\12645.png,3,0
data/train/train\3\12646.png,3,2
data/train/train\3\12648.png,3,4
data/train/train\3\13499.png,3,2
data/train/train\3\13500.png,3,4
data/train/train\3\13502.png,3,1
data/train/train\3\13503.png,3,2
data/train/train\3\13504.png,3,3
data/train/train\3\13505.png,3,4
data/train/train\3\13506.png,3,3
data/train/train\3\13507.png,3,3
data/train/train\3\13508.png,3,4
data/train/train\3\13510.png,3,0
data/train/train\3\13511.png,3,0
data/train/train\3\13512.png,3,1
data/train/train\3\13514.png,3,0
data/train/train\3\13515.png,3,1
data/train/train\3\13516.png,3,1
data/train/train\3\13518.png,3,3
data/train/train\3\18757.png,3,4
data/train/train\3\18758.png,3,4
data/train/train\3\18759.png,3,1
data/train/train\3\18760.png,3,2
data/train/train\3\18761.png,3,3
data/train/train\3\18763.png,3,1
data/train/train\3\18764.png,3,3
data/train/train\3\18765.png,3,0
data/train/train\3\18766.png,3,1
data/train/train\3\18767.png,3,2
data/train/train\3\18768.png,3,0
data/train/train\3\18769.png,3,2
data/train/train\3\18770.png,3,1
data/train/train\3\18771.png,3,3
data/train/train\3\18772.png,3,0
data/train/train\3\18773.png,3,1
data/train/train\3\18774.png,3,3
data/train/train\3\18775.png,3,3
data/train/train\3\18776.png,3,0
data/train/train\3\18777.png,3,1
data/train/train\3\18778.png,3,2
data/train/train\3\18779.png,3,2
data/train/train\3\18780.png,3,4
data/train/train\3\18781.png,3,2
data/train/train\3\18783.png,3,1
data/train/train\3\18784.png,3,0
data/train/train\3\18785.png,3,1
data/train/train\3\18786.png,3,0
data/train/train\3\18788.png,3,1
data/train/train\3\18789.png,3,2
data/train/train\3\18790.png,3,0
data/train/train\3\18791.png,3,1
data/train/train\3\18792.png,3,4
data/train/train\3\18793.png,3,1
data/train/train\3\18794.png,3,0
data/train/train\3\18795.png,3,0
data/train/train\3\18796.png,3,4
data/train/train\3\18797.png,3,4
data/train/train\3\18798.png,3,0
data/train/train\3\18799.png,3,3
data/train/train\3\18800.png,3,2
data/train/train\3\18801.png,3,1
data/train/train\3\18802.png,3,4
data/train/train\3\18804.png,3,1
data/train/train\3\18805.png,3,0
data/train/train\3\18806.png,3,3
data/train/train\3\18807.png,3,0
data/train/train\3\18808.png,3,4
data/train/train\3\18809.png,3,0
data/train/train\3\18810.png,3,4
data/train/train\3\18813.png,3,3
data/train/train\3\18814.png,3,3
data/train/train\3\18815.png,3,4
data/train/train\3\18816.png,3,2
data/train/train\3\18817.png,3,2
data/train/train\3\18818.png,3,2
data/train/train\3\18819.png,3,1
data/train/train\3\18820.png,3,4
data/train/train\3\18821.png,3,4
data/train/train\3\18822.png,3,2
data/train/train\3\18825.png,3,1
data/train/train\3\18826.png,3,3
data/train/train\3\18827.png,3,2
data/train/train\3\18828.png,3,0
data/train/train\3\18829.png,3,0
data/train/train\3\18831.png,3,3
data/train/train\3\18832.png,3,3
data/train/train\3\18833.png,3,4
data/train/train\3\18835.png,3,1
data/train/train\3\18836.png,3,3
data/train/train\3\18837.png,3,3
data/train/train\3\22794.png,3,2
data/train/train\3\22795.png,3,2
data/train/train\3\22796.png,3,0
data/train/train\3\22797.png,3,1
data/train/train\3\22798.png,3,2
data/train/train\3\22799.png,3,3
data/train/train\3\22800.png,3,3
data/train/train\3\22801.png,3,4
data/train/train\3\22802.png,3,1
data/train/train\3\22803.png,3,0
data/train/train\3\22804.png,3,4
data/train/train\3\22805.png,3,4
data/train/train\3\22806.png,3,2
data/train/train\3\22807.png,3,2
data/train/train\3\22808.png,3,0
data/train/train\3\22809.png,3,1
data/train/train\3\22810.png,3,4
data/train/train\3\22811.png,3,0
data/train/train\3\22812.png,3,2
data/train/train\3\22813.png,3,1
data/train/train\3\29385.png,3,2
data/train/train\3\29386.png,3,4
data/train/train\3\29387.png,3,3
data/train/train\3\29388.png,3,4
data/train/train\3\29389.png,3,0
data/train/train\3\29390.png,3,2
data/train/train\3\29391.png,3,4
data/train/train\3\29392.png,3,4
data/train/train\3\29393.png,3,1
data/train/train\3\29394.png,3,0
data/train/train\3\29395.png,3,2
data/train/train\3\29397.png,3,4
data/train/train\3\29398.png,3,0
data/train/train\3\29399.png,3,4
data/train/train\3\29400.png,3,0
data/train/train\3\29402.png,3,4
data/train/train\3\29403.png,3,2
data/train/train\3\29404.png,3,4
data/train/train\3\29405.png,3,3
data/train/train\3\29406.png,3,4
data/train/train\3\29407.png,3,4
data/train/train\3\29408.png,3,0
data/train/train\3\29409.png,3,3
data/train/train\3\29411.png,3,0
data/train/train\3\29412.png,3,2
data/train/train\3\29413.png,3,0
data/train/train\3\29414.png,3,1
data/train/train\3\29415.png,3,3
data/train/train\3\29416.png,3,4
data/train/train\3\29417.png,3,0
data/train/train\3\29418.png,3,3
data/train/train\3\29419.png,3,0
data/train/train\3\29420.png,3,1
data/train/train\3\29421.png,3,2
data/train/train\3\29423.png,3,1
data/train/train\3\29424.png,3,0
data/train/train\3\29427.png,3,4
data/train/train\3\29428.png,3,3
data/train/train\3\29429.png,3,2
data/train/train\3\29431.png,3,3
data/train/train\3\29432.png,3,1
data/train/train\3\29434.png,3,1
data/train/train\3\29435.png,3,2
data/train/train\3\29436.png,3,3
data/train/train\3\29437.png,3,1
data/train/train\3\29438.png,3,2
data/train/train\3\29439.png,3,3
data/train/train\3\29440.png,3,4
data/train/train\3\29441.png,3,0
data/train/train\3\29442.png,3,2
data/train/train\3\29444.png,3,1
data/train/train\3\29445.png,3,2
data/train/train\3\29447.png,3,1
data/train/train\3\29448.png,3,3
data/train/train\3\29449.png,3,2
data/train/train\3\29450.png,3,1
data/train/train\3\29451.png,3,1
data/train/train\3\29452.png,3,2
data/train/train\3\29453.png,3,3
data/train/train\3\29454.png,3,1
data/train/train\3\29455.png,3,3
data/train/train\3\29456.png,3,2
data/train/train\3\29457.png,3,2
data/train/train\3\29458.png,3,1
data/train/train\3\29459.png,3,4
data/train/train\3\29460.png,3,0
data/train/train\3\29461.png,3,2
data/train/train\3\29462.png,3,0
data/train/train\3\29463.png,3,4
data/train/train\3\29464.png,3,2
data/train/train\3\29465.png,3,3
data/train/train\3\29466.png,3,2
data/train/train\3\29467.png,3,0
data/train/train\3\29469.png,3,0
data/train/train\3\29470.png,3,4
data/train/train\3\29471.png,3,1
data/train/train\3\29472.png,3,0
data/train/train\3\29473.png,3,4
data/train/train\3\29474.png,3,3
data/train/train\3\29475.png,3,2
data/train/train\3\29476.png,3,3
data/train/train\3\29477.png,3,3
data/train/train\3\29478.png,3,1
data/train/train\3\29479.png,3,2
data/train/train\3\29480.png,3,3
data/train/train\3\29481.png,3,3
data/train/train\3\29482.png,3,1
data/train/train\3\29484.png,3,4
data/train/train\3\29485.png,3,4
data/train/train\3\29486.png,3,4
data/train/train\3\29487.png,3,3
data/train/train\3\29488.png,3,4
data/train/train\3\29489.png,3,1
data/train/train\3\29490.png,3,4
data/train/train\3\29492.png,3,3
data/train/train\3\29493.png,3,0
data/train/train\3\29494.png,3,1
data/train/train\3\29495.png,3,3
data/train/train\3\29496.png,3,1
data/train/train\3\29497.png,3,3
data/train/train\3\29498.png,3,3
data/train/train\3\29499.png,3,2
data/train/train\3\29500.png,3,3
data/train/train\3\29501.png,3,4
data/train/train\3\29502.png,3,4
data/train/train\3\29503.png,3,3
data/train/train\3\29504.png,3,2
data/train/train\3\29505.png,3,0
data/train/train\3\29506.png,3,1
data/train/train\3\29507.png,3,0
data/train/train\3\29508.png,3,1
data/train/train\3\29509.png,3,3
data/train/train\3\29510.png,3,3
data/train/train\3\29511.png,3,3
data/train/train\3\29512.png,3,3
data/train/train\3\29513.png,3,2
data/train/train\3\29515.png,3,4
data/train/train\3\29516.png,3,2
data/train/train\3\29517.png,3,3
data/train/train\3\29518.png,3,2
data/train/train\3\29519.png,3,3
data/train/train\3\29520.png,3,0
data/train/train\3\29521.png,3,2
data/train/train\3\29522.png,3,3
data/train/train\3\29523.png,3,4
data/train/train\3\29524.png,3,4
data/train/train\3\29525.png,3,3
data/train/train\3\29526.png,3,1
data/train/train\3\29527.png,3,3
data/train/train\3\29528.png,3,2
data/train/train\3\29529.png,3,2
data/train/train\3\29530.png,3,0
data/train/train\3\29531.png,3,3
data/train/train\3\29532.png,3,1
data/train/train\3\29536.png,3,3
data/train/train\3\29537.png,3,3
data/train/train\3\29538.png,3,4
data/train/train\3\29539.png,3,1
data/train/train\3\29540.png,3,0
data/train/train\3\29541.png,3,1
data/train/train\3\29542.png,3,4
data/train/train\3\29545.png,3,3
data/train/train\3\29546.png,3,1
data/train/train\3\29547.png,3,3
data/train/train\3\29548.png,3,1
data/train/train\3\29550.png,3,4
data/train/train\3\29551.png,3,0
data/train/train\3\29552.png,3,2
data/train/train\3\29553.png,3,4
data/train/train\3\29554.png,3,3
data/train/train\3\29556.png,3,4
data/train/train\3\29558.png,3,3
data/train/train\3\29559.png,3,2
data/train/train\3\29560.png,3,2
data/train/train\3\29561.png,3,1
data/train/train\3\29562.png,3,4
data/train/train\3\29563.png,3,4
data/train/train\3\29564.png,3,0
data/train/train\3\29566.png,3,0
data/train/train\3\29567.png,3,2
data/train/train\3\29568.png,3,2
data/train/train\3\29569.png,3,3
data/train/train\3\29570.png,3,3
data/train/train\3\29571.png,3,2
data/train/train\3\29573.png,3,1
data/train/train\3\29574.png,3,2
data/train/train\3\29575.png,3,2
data/train/train\3\29576.png,3,1
data/train/train\3\29577.png,3,3
data/train/train\3\29578.png,3,2
data/train/train\3\29579.png,3,4
data/train/train\3\29580.png,3,0
data/train/train\3\29581.png,3,4
data/train/train\3\29582.png,3,2
data/train/train\3\29583.png,3,3
data/train/train\3\29585.png,3,2
data/train/train\3\29586.png,3,0
data/train/train\3\29588.png,3,1
data/train/train\3\29590.png,3,0
data/train/train\3\29591.png,3,2
data/train/train\3\29592.png,3,1
data/train/train\3\29593.png,3,2
data/train/train\3\29594.png,3,0
data/train/train\3\29596.png,3,3
data/train/train\3\29597.png,3,2
data/train/train\3\29598.png,3,3
data/train/train\3\29599.png,3,4
data/train/train\3\29603.png,3,3
data/train/train\3\40348.png,3,3
data/train/train\3\40349.png,3,1
data/train/train\3\40350.png,3,1
data/train/train\3\40351.png,3,2
data/train/train\3\40352.png,3,0
data/train/train\3\40353.png,3,2
data/train/train\3\40358.png,3,4
data/train/train\3\40359.png,3,4
data/train/train\3\40360.png,3,4
data/train/train\3\40361.png,3,1
data/train/train\3\40362.png,3,2
data/train/train\3\40363.png,3,0
data/train/train\3\40364.png,3,1
data/train/train\3\40366.png,3,2
data/train/train\3\40367.png,3,0
data/train/train\3\40369.png,3,2
data/train/train\3\40370.png,3,2
data/train/train\3\40371.png,3,4
data/train/train\3\40372.png,3,2
data/train/train\3\40373.png,3,4
data/train/train\3\40375.png,3,1
data/train/train\3\40376.png,3,2
data/train/train\3\40377.png,3,4
data/train/train\3\40378.png,3,4
data/train/train\3\40379.png,3,1
data/train/train\3\40380.png,3,0
data/train/train\3\40382.png,3,2
data/train/train\3\40383.png,3,1
data/train/train\3\40384.png,3,1
data/train/train\3\40385.png,3,1
data/train/train\3\40386.png,3,0
data/train/train\3\40387.png,3,2
data/train/train\3\40389.png,3,1
data/train/train\3\40390.png,3,0
data/train/train\3\40391.png,3,3
data/train/train\3\40392.png,3,2
data/train/train\3\40393.png,3,1
data/train/train\3\40394.png,3,3
data/train/train\3\40396.png,3,3
data/train/train\3\40398.png,3,1
data/train/train\3\40399.png,3,1
data/train/train\3\40400.png,3,0
data/train/train\3\40401.png,3,4
